Date,Low,Open,Volume,High,Close,Adjusted Close
02-01-1991,20.959596633911133,20.959596633911133,0.0,21.857864379882812,21.857864379882812,15.738638877868652
03-01-1991,20.959596633911133,20.959596633911133,0.0,21.857864379882812,21.857864379882812,15.738638877868652
04-01-1991,21.857864379882812,21.857864379882812,0.0,21.857864379882812,21.857864379882812,15.738638877868652
07-01-1991,20.061328887939453,20.360750198364258,0.0,21.25901985168457,21.10930824279785,15.199647903442383
08-01-1991,21.10930824279785,21.10930824279785,0.0,21.10930824279785,21.10930824279785,15.199647903442383
09-01-1991,20.061328887939453,21.25901985168457,0.0,21.25901985168457,20.510461807250977,14.768447875976562
10-01-1991,20.510461807250977,20.510461807250977,0.0,20.510461807250977,20.510461807250977,14.768447875976562
11-01-1991,20.061328887939453,20.360750198364258,0.0,20.959596633911133,20.959596633911133,15.09184741973877
14-01-1991,20.061328887939453,20.660173416137695,0.0,20.660173416137695,20.360750198364258,14.660655975341797
15-01-1991,20.360750198364258,20.360750198364258,0.0,20.360750198364258,20.360750198364258,14.660655975341797
16-01-1991,20.360750198364258,20.360750198364258,0.0,20.360750198364258,20.360750198364258,14.660655975341797
17-01-1991,20.360750198364258,20.360750198364258,0.0,20.360750198364258,20.360750198364258,14.660655975341797
18-01-1991,20.360750198364258,20.360750198364258,0.0,20.360750198364258,20.360750198364258,14.660655975341797
21-01-1991,20.360750198364258,20.360750198364258,0.0,20.360750198364258,20.360750198364258,14.660655975341797
22-01-1991,20.360750198364258,20.360750198364258,0.0,20.360750198364258,20.360750198364258,14.660655975341797
23-01-1991,19.761905670166016,20.660173416137695,0.0,20.660173416137695,20.061328887939453,14.445056915283203
24-01-1991,19.462482452392578,19.761905670166016,0.0,19.761905670166016,19.761905670166016,14.229456901550293
25-01-1991,18.863637924194336,19.761905670166016,0.0,19.761905670166016,19.16305923461914,13.798263549804688
28-01-1991,19.16305923461914,19.16305923461914,0.0,19.16305923461914,19.16305923461914,13.798263549804688
29-01-1991,19.16305923461914,19.16305923461914,0.0,19.16305923461914,19.16305923461914,13.798263549804688
30-01-1991,19.16305923461914,19.16305923461914,0.0,19.16305923461914,19.16305923461914,13.798263549804688
31-01-1991,19.31277084350586,20.061328887939453,0.0,20.061328887939453,19.462482452392578,14.013858795166016
01-02-1991,19.31277084350586,19.462482452392578,0.0,19.761905670166016,19.761905670166016,14.229456901550293
04-02-1991,19.761905670166016,20.360750198364258,0.0,20.660173416137695,20.061328887939453,14.445056915283203
05-02-1991,19.761905670166016,20.360750198364258,0.0,20.360750198364258,20.061328887939453,14.445056915283203
06-02-1991,19.9116153717041,20.061328887939453,0.0,20.21103858947754,20.061328887939453,14.445056915283203
07-02-1991,19.013347625732422,19.16305923461914,0.0,19.462482452392578,19.462482452392578,14.013858795166016
08-02-1991,18.863637924194336,19.16305923461914,0.0,19.31277084350586,18.863637924194336,13.58266544342041
11-02-1991,17.815656661987305,18.5642147064209,0.0,18.5642147064209,18.26479148864746,13.151470184326172
12-02-1991,18.26479148864746,18.26479148864746,0.0,18.26479148864746,18.26479148864746,13.151470184326172
13-02-1991,17.21681022644043,17.665945053100586,0.0,17.965368270874023,17.21681022644043,12.396873474121094
14-02-1991,17.36652374267578,17.516233444213867,0.0,17.965368270874023,17.516233444213867,12.61247444152832
15-02-1991,17.067100524902344,17.815656661987305,0.0,17.965368270874023,17.665945053100586,12.720272064208984
18-02-1991,17.665945053100586,17.665945053100586,0.0,17.665945053100586,17.665945053100586,12.720272064208984
19-02-1991,19.761905670166016,19.761905670166016,0.0,20.959596633911133,20.360750198364258,14.660655975341797
20-02-1991,19.16305923461914,19.462482452392578,0.0,19.9116153717041,19.9116153717041,14.337254524230957
21-02-1991,19.761905670166016,20.510461807250977,0.0,20.510461807250977,19.761905670166016,14.229456901550293
22-02-1991,20.360750198364258,20.660173416137695,0.0,20.959596633911133,20.660173416137695,14.876252174377441
25-02-1991,20.660173416137695,20.660173416137695,0.0,20.660173416137695,20.660173416137695,14.876252174377441
26-02-1991,20.660173416137695,20.959596633911133,0.0,22.756132125854492,22.30699920654297,16.062036514282227
27-02-1991,21.857864379882812,22.756132125854492,0.0,23.20526695251465,23.05555534362793,16.601030349731445
28-02-1991,22.456710815429688,22.905845642089844,0.0,23.05555534362793,22.456710815429688,16.16983985900879
01-03-1991,22.456710815429688,22.456710815429688,0.0,22.456710815429688,22.456710815429688,16.16983985900879
04-03-1991,20.660173416137695,22.15728759765625,0.0,22.756132125854492,22.456710815429688,16.16983985900879
05-03-1991,22.15728759765625,22.15728759765625,0.0,22.756132125854492,22.756132125854492,16.38543701171875
